filename	format	sha256	preliminary_categories	preview
Lista_de_Prompts_Úteis_-_Aula_2__Produção_de_Conte.pdf	pdf	343d066f70ac6dc3c2980a17f463a13083bdafaca1afda23b8de981a3249dfaa	REFERENCE;SKILL_CANDIDATE	Lista de Prompts Úteis - Aula 2: Produção de Conteúdo com IA Curso: IA na Prática para Trabalho, Negócios e Produtividade Divisão: GAG Labs (GAG Visual) Esta lista contém exemplos de prompts que podem ser utilizados nas ferramentas de IA (ChatGPT, Claude, Copilot, Gemini) para gerar diferentes tipos de conteúdo, com foco na adaptação ao contexto angolano. 1. Para Currículos e Cartas de Apresentação • Currículo: "Crie um currículo para um [cargo, ex: Gestor de Projetos] com [X anos] de experiência em [área, ex: telecomunicações] e habilidades em [habilidades, ex: liderança de equipas, análise de dados]. Inclua secções para experiência profissional, educação e habilidades. Adapte para o mercado de trabalho em Luanda, Angola." • Carta de Apresentação: "Escreva uma carta de apresentação para a vaga de [cargo, ex: Analista Financeiro] na empresa [nome da empresa, ex: Banco Económico], destacando minha experiência em [experiência relevante, ex: análise de mercado, gestão de carteiras] e como posso contribuir para o crescimento da empresa em Angola." • Otimização de Currículo: "Revise o seguinte currículo para a vaga de [cargo] em [cidade/paí
lista_prompts_uteis_aula1.md	md	e691fda7a522188f3eceac08a081d8f8340bceb18cad705f4ae3e6cf17db2b70	REFERENCE;SKILL_CANDIDATE	# Lista de Prompts Úteis - Aula 1: Introdução à IA e Conversando com Modelos de Linguagem **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Aula 1 - Introdução à IA (2 horas) Esta lista contém exemplos de prompts que pode usar para interagir com as ferramentas de Inteligência Artificial conversacional. Lembre-se de adaptar e refinar estes prompts de acordo com as suas necessidades e o contexto específico. ## 1. Prompts para Introdução e Familiarização * "Olá, como te chamas e qual é a tua função?" * "Podes explicar o que é Inteligência Artificial de forma simples para um iniciante?" * "Quais são as principais diferenças entre o ChatGPT e o Gemini?" * "Resume as tuas capacidades em três frases." ## 2. Prompts para Negócios e Empreendedorismo (Contexto Angolano) * "Sou um empreendedor em Luanda a iniciar um negócio de venda de produtos agrícolas orgânicos. Preciso de 5 ideias de nomes criativos para a minha empresa." * "Cria um rascunho de um plano de marketing para uma pequena loja de roupa tradicional angolana no Mercado do Kinaxixi, focando nas redes sociais." * "Gera 3 slogans cativantes para uma empresa de catering em Tala
lista_prompts_uteis_aula2.md	md	95b75ee85355c994bc44b04f6d25f062a098b8b77d5d09bd4462b4baec3883e0	REFERENCE;SKILL_CANDIDATE	# Lista de Prompts Úteis - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) Esta lista contém exemplos de prompts que podem ser utilizados nas ferramentas de IA (ChatGPT, Claude, Copilot, Gemini) para gerar diferentes tipos de conteúdo, com foco na adaptação ao contexto angolano. ## 1. Para Currículos e Cartas de Apresentação * **Currículo:** "Crie um currículo para um [cargo, ex: Gestor de Projetos] com [X anos] de experiência em [área, ex: telecomunicações] e habilidades em [habilidades, ex: liderança de equipas, análise de dados]. Inclua secções para experiência profissional, educação e habilidades. Adapte para o mercado de trabalho em Luanda, Angola." * **Carta de Apresentação:** "Escreva uma carta de apresentação para a vaga de [cargo, ex: Analista Financeiro] na empresa [nome da empresa, ex: Banco Económico], destacando minha experiência em [experiência relevante, ex: análise de mercado, gestão de carteiras] e como posso contribuir para o crescimento da empresa em Angola." * **Otimização de Currículo:** "Revise o seguinte currículo para a vaga de [car
manual_aluno_aula1.md	md	4ce36daf7faa04f4c8c0a5695cd4ee7fc59b7bc0046e09e61057ffd4b0e741d6	WORKFLOW;KNOWLEDGE	# Manual do Aluno - Aula 1: Introdução à IA e Conversando com Modelos de Linguagem **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Aula 1 - Introdução à IA (2 horas) ## Bem-vindo(a) à GAG Labs! Na GAG Labs, acreditamos que a inovação deve ter raízes e propósito. Este curso foi desenhado para o(a) capacitar a utilizar a Inteligência Artificial de forma prática e eficaz no seu dia a dia, seja no trabalho, nos negócios ou nos estudos. Prepare-se para desmistificar a IA e descobrir como ela pode ser uma poderosa aliada. **Marca:** GAG Visual / GAG Labs **Slogan:** "Soluções com propósito, inovação com raízes." ## 1. Objetivo da Aula Ao final desta aula, você será capaz de: * Compreender o que é Inteligência Artificial (IA) conversacional. * Identificar e diferenciar as principais ferramentas de IA conversacional (ChatGPT, Claude, Copilot, Gemini, Perplexity). * Iniciar conversas eficazes com uma IA, formulando prompts claros e contextuais. * Aplicar a IA para resolver problemas práticos e otimizar tarefas, com exemplos relevantes para Angola. ## 2. O que é Inteligência Artificial Conversacional? A Inteligência Artificial Conve
manual_aluno_aula2.md	md	e1d475c2587f6999e083006ca1e4a64fc96bf6b5f2ac1624d83b43f72a9c414e	WORKFLOW;KNOWLEDGE	# Manual do Aluno - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas **Objetivo:** Aprender a usar a Inteligência Artificial para criar documentos profissionais e conteúdo para redes sociais. **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. ## Bem-vindo à Aula 2! Nesta aula, vamos explorar o poder da Inteligência Artificial (IA) para otimizar a sua produção de conteúdo. Seja para criar um currículo impactante, um e-mail profissional, um plano de negócios ou publicações cativantes para as redes sociais, a IA pode ser a sua aliada. **Identidade GAG Labs:** * **Marca:** GAG Visual / GAG Labs * **Slogan:** "Soluções com propósito, inovação com raízes." ## Ferramentas que vamos usar: Durante esta aula, serão exploradas algumas das ferramentas de Inteligência Artificial mais populares e eficazes. O **ChatGPT**, um modelo de linguagem da OpenAI, é excelente para gerar textos, ideias e rascunhos. O **Claude**, desenvolvido pela Anthropic, é conhecido pela sua capac
manual_aluno_aula3.md	md	a126f4ece3f3992601b4d1b64c5a41d7b68225f01529de9a4c53f0a5f526221a	WORKFLOW;KNOWLEDGE	# Manual do Aluno - Aula 3: Design com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas --- ## Bem-vindo(a) à Aula 3: Design com IA! Nesta aula, irá descobrir como a Inteligência Artificial pode transformar a forma como cria materiais visuais. Mesmo sem experiência prévia em design, aprenderá a utilizar ferramentas de IA para produzir logótipos, cartazes, banners e mockups com qualidade profissional. Prepare-se para libertar a sua criatividade com o poder da IA! ## 1. Objetivo da Aula Ao final desta aula, será capaz de: * Compreender o potencial das ferramentas de IA no design gráfico. * Utilizar plataformas de IA para criar diversos materiais visuais. * Aplicar conceitos de design básico com o auxílio da Inteligência Artificial. * Desenvolver materiais visuais profissionais e adaptados a diferentes contextos, incluindo o angolano. ## 2. Ferramentas de IA que Iremos Explorar Conheça as ferramentas que utilizaremos para criar designs incríveis: * **Canva AI:** Uma plataforma intuitiva para design gráfico, com funcionalidades de IA que simplificam a criação de layouts, remoção de fundos
manual_aluno_aula4.md	md	18b86cde948d870ef574e09a31d4473f57d682890d08699d754483632acde3cf	WORKFLOW;KNOWLEDGE	# Manual do Aluno - Aula 4: Vídeo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Data:** 26 de Julho de 2026 **Duração:** 2 horas ## Bem-vindo(a) à Aula 4: Vídeo com IA! Nesta aula, vamos explorar o fascinante mundo da criação de vídeos com Inteligência Artificial. Você aprenderá a usar ferramentas poderosas para transformar as suas ideias em vídeos profissionais, mesmo sem experiência prévia em edição. Prepare-se para criar conteúdo visual impactante, adaptado à realidade angolana, para o seu trabalho, negócio ou projetos pessoais. ### Objetivo da Aula Ao final desta aula, você será capaz de: * Entender como a IA está a revolucionar a produção de vídeo. * Utilizar ferramentas de IA como Google Flow, CapCut, Filmora, Canva Video e Runway para criar e editar vídeos. * Escrever guiões e narrações eficazes para vídeos gerados por IA. * Produzir vídeos curtos, como publicidades e vídeos promocionais, com o apoio da IA. * Aplicar estas técnicas para criar conteúdo relevante para o mercado angolano. ### Materiais Necessários * Computador com acesso à internet. * Contas (gratuitas ou de te
manual_aluno_aula5.md	md	8c470808b12d83db45ea61bc2d8e7b1129e2fa0c90db12af658f5cacef6ded66	WORKFLOW;KNOWLEDGE	# Manual do Aluno - Aula 5: Projeto Final - Criar uma Marca Completa **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Projeto Final: Criar uma Marca Completa **Duração:** 2 horas **Instituição:** GAG Labs (Divisão de Formação da GAG Visual) **Slogan:** "Soluções com propósito, inovação com raízes." **Localização:** Kilamba, Luanda, Angola | **NIF:** 5001654063 --- ## 1. Bem-vindo à Aula 5! Nesta aula emocionante, terás a oportunidade de aplicar todo o conhecimento que adquiriste sobre Inteligência Artificial para criar a tua própria marca do zero! Este é o teu projeto final, onde a criatividade e a inovação se encontram com as ferramentas de IA que aprendeste a dominar. ## 2. Objetivo da Aula O teu desafio é desenvolver uma pequena marca completa, desde o nome até à sua apresentação, utilizando as ferramentas de IA. Ao final desta aula, terás criado: * **Nome da Empresa:** Um nome criativo e relevante para a tua marca. * **Logótipo:** Um logótipo visualmente apelativo. * **Identidade Visual:** Cores, tipografia e estilo que representam a tua marca. * **Publicação:** Um post para redes sociais para promover a tua marca. 
Manual_de_Identidade_Visual_-_GAG_Visual.md	md	584bb05dcd356251a27bfadd9df278941f6d88deb7be6890ba43d5b5fc20d379	WORKFLOW;KNOWLEDGE	# Manual de Identidade Visual - GAG Visual **Data de Criação:** 14 de Julho de 2026 **Autor:** Manus AI ## Introdução Este manual estabelece as diretrizes para a aplicação consistente da identidade visual da **GAG Visual**, uma agência de consultoria de imagem e vendas digitais baseada em Luanda, Angola. O objetivo é garantir que todos os materiais de comunicação reflitam a essência da marca, transmitindo profissionalismo, inovação e propósito em todas as interações. ## 1. Apresentação da Marca A GAG Visual é mais do que uma agência; é um parceiro estratégico que impulsiona negócios através de soluções digitais personalizadas e uma abordagem centrada no cliente. Fundada por Josemar, um Estratega de Negócios Digitais com experiência bancária, a agência combina rigor financeiro com criatividade digital para oferecer resultados tangíveis. ### Missão Capacitar empresas e empreendedores em Luanda e além, fornecendo soluções digitais inovadoras e estratégias de imagem e vendas que geram crescimento sustentável, acolhem as necessidades do cliente e gerem resultados eficazes. ### Visão Ser a agência de referência em consultoria de imagem e vendas dig
Manual_de_Identidade_Visual_—_GAG_Visual_(2026).md	md	fc909cefea3f78b1ab413969d6527c7c6add93fe574dc05dbc60f9b9b73e6d0f	WORKFLOW;KNOWLEDGE	# Manual de Identidade Visual — GAG Visual (2026) Este manual estabelece as diretrizes para a representação visual da **GAG Visual**, garantindo que a marca comunique profissionalismo, inovação e raízes em todas as suas aplicações. --- ## 1. Introdução e Conceito A GAG Visual é uma agência que une a precisão técnica à criatividade cultural. - **O Nome**: GAG representa a força e a estrutura. - **O Elemento Visual**: A lente central simboliza a "Visão", a capacidade de focar no que importa e transformar ideias em realidade. - **O Lema**: *"Soluções com propósito, inovações com raízes. Gerar, acolher e gerir."* reflete o ciclo completo de entrega ao cliente. ## 2. O Logótipo Principal O logótipo deve ser utilizado preferencialmente na sua versão 3D original, com as cores Azul Elétrico e Prata sobre fundo limpo. ### 2.1 Margem de Segurança Deve ser mantido um espaço livre ao redor do logótipo equivalente à altura da letra "G" para garantir a sua legibilidade e impacto visual. ## 3. Paleta de Cores Para garantir a consistência entre o digital e o impresso (t-shirts, bonés), utilize os seguintes códigos: | Cor | Hexadecimal | RGB | CMYK (Impressão) | 
Manual_do_Aluno_-_Aula_2__Produção_de_Conteúdo_com(1).md	md	e1d475c2587f6999e083006ca1e4a64fc96bf6b5f2ac1624d83b43f72a9c414e	WORKFLOW;KNOWLEDGE	# Manual do Aluno - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas **Objetivo:** Aprender a usar a Inteligência Artificial para criar documentos profissionais e conteúdo para redes sociais. **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. ## Bem-vindo à Aula 2! Nesta aula, vamos explorar o poder da Inteligência Artificial (IA) para otimizar a sua produção de conteúdo. Seja para criar um currículo impactante, um e-mail profissional, um plano de negócios ou publicações cativantes para as redes sociais, a IA pode ser a sua aliada. **Identidade GAG Labs:** * **Marca:** GAG Visual / GAG Labs * **Slogan:** "Soluções com propósito, inovação com raízes." ## Ferramentas que vamos usar: Durante esta aula, serão exploradas algumas das ferramentas de Inteligência Artificial mais populares e eficazes. O **ChatGPT**, um modelo de linguagem da OpenAI, é excelente para gerar textos, ideias e rascunhos. O **Claude**, desenvolvido pela Anthropic, é conhecido pela sua capac
Manual_do_Aluno_-_Aula_2__Produção_de_Conteúdo_com.md	md	e1d475c2587f6999e083006ca1e4a64fc96bf6b5f2ac1624d83b43f72a9c414e	WORKFLOW;KNOWLEDGE	# Manual do Aluno - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas **Objetivo:** Aprender a usar a Inteligência Artificial para criar documentos profissionais e conteúdo para redes sociais. **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. ## Bem-vindo à Aula 2! Nesta aula, vamos explorar o poder da Inteligência Artificial (IA) para otimizar a sua produção de conteúdo. Seja para criar um currículo impactante, um e-mail profissional, um plano de negócios ou publicações cativantes para as redes sociais, a IA pode ser a sua aliada. **Identidade GAG Labs:** * **Marca:** GAG Visual / GAG Labs * **Slogan:** "Soluções com propósito, inovação com raízes." ## Ferramentas que vamos usar: Durante esta aula, serão exploradas algumas das ferramentas de Inteligência Artificial mais populares e eficazes. O **ChatGPT**, um modelo de linguagem da OpenAI, é excelente para gerar textos, ideias e rascunhos. O **Claude**, desenvolvido pela Anthropic, é conhecido pela sua capac
Manual_do_Aluno_-_Aula_3__Design_com_IA.md	md	a126f4ece3f3992601b4d1b64c5a41d7b68225f01529de9a4c53f0a5f526221a	WORKFLOW;KNOWLEDGE	# Manual do Aluno - Aula 3: Design com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas --- ## Bem-vindo(a) à Aula 3: Design com IA! Nesta aula, irá descobrir como a Inteligência Artificial pode transformar a forma como cria materiais visuais. Mesmo sem experiência prévia em design, aprenderá a utilizar ferramentas de IA para produzir logótipos, cartazes, banners e mockups com qualidade profissional. Prepare-se para libertar a sua criatividade com o poder da IA! ## 1. Objetivo da Aula Ao final desta aula, será capaz de: * Compreender o potencial das ferramentas de IA no design gráfico. * Utilizar plataformas de IA para criar diversos materiais visuais. * Aplicar conceitos de design básico com o auxílio da Inteligência Artificial. * Desenvolver materiais visuais profissionais e adaptados a diferentes contextos, incluindo o angolano. ## 2. Ferramentas de IA que Iremos Explorar Conheça as ferramentas que utilizaremos para criar designs incríveis: * **Canva AI:** Uma plataforma intuitiva para design gráfico, com funcionalidades de IA que simplificam a criação de layouts, remoção de fundos
Manual_do_Formador_-_Aula_2__Produção_de_Conteúdo_.md	md	42909db74399b9c90bb5feaeabe6980d6fdce45b46d49b89d4857a71d82c5ef1	WORKFLOW;KNOWLEDGE	# Manual do Formador - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas **Objetivo:** Os alunos aprenderem a usar IA para criar documentos profissionais e conteúdo para redes sociais. **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. ## 1. Introdução para o Formador Bem-vindo ao Manual do Formador para a Aula 2 do curso "IA na Prática". Esta aula foi desenhada para capacitar os participantes a utilizar ferramentas de Inteligência Artificial na criação de diversos tipos de conteúdo, desde documentos profissionais a publicações para redes sociais, com um foco especial em exemplos e casos práticos adaptados à realidade angolana. **Identidade Visual GAG Labs:** * **Marca:** GAG Visual / GAG Labs * **Cores:** Preto e Dourado * **Slogan:** "Soluções com propósito, inovação com raízes." * **NIF:** 5001654063 | Kilamba, Luanda, Angola ## 2. Preparação Pré-Aula Antes da aula, o formador deve assegurar-se de que possui acesso e está familiarizado com as ferramentas d
Manual_do_Formador_-_Aula_3__Design_com_IA.md	md	9271c017fe2193980124c505dbd5900ba22b737d26a9b80555917f72e981c702	WORKFLOW;KNOWLEDGE	# Manual do Formador - Aula 3: Design com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas (120 minutos) **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. **Objetivo da Aula:** Os alunos aprenderem a criar materiais visuais profissionais usando ferramentas de IA. --- ## 1. Identidade Visual GAG Labs / GAG Visual É crucial manter a consistência da marca GAG Labs / GAG Visual em todos os materiais e na apresentação da aula. | Característica | Detalhes | | :------------------ | :-------------------------------------------------------------------- | | **Marca** | GAG Visual / GAG Labs | | **Cores** | Preto e Dourado | | **Slogan** | "Soluções com propósito, inovação com raízes." | | **NIF** | 5001654063 | | **Localização** | Kilamba, Luanda, Angola | ## 2. Visão Geral da Aula 3: Design com IA Esta aula foca-se na aplicação prática de ferramentas de Inteligência Artificial para a criação de design visual. O objetivo é capacitar os formandos a produzir materiais gráficos de qualidade profissional, 
manual_formador_aula1.md	md	7b1dc4ef6519dcf785ac9dc007f45828872a7f68972250add475b270b7166448	WORKFLOW;KNOWLEDGE	# Manual do Formador - Aula 1: Introdução à IA e Conversando com Modelos de Linguagem **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Aula 1 - Introdução à IA (2 horas) **Formador:** [Nome do Formador] **Data:** [Data da Aula] ## Identidade Visual GAG Labs / GAG Visual * **Marca:** GAG Visual / GAG Labs * **Cores:** Preto e Dourado (utilizar na apresentação e materiais) * **Slogan:** "Soluções com propósito, inovação com raízes." * **NIF:** 5001654063 | Kilamba, Luanda, Angola ## 1. Objetivo da Aula Capacitar os alunos a compreender o conceito de Inteligência Artificial conversacional e a interagir eficazmente com diferentes modelos de linguagem (ChatGPT, Claude, Copilot, Gemini, Perplexity), aplicando-os em cenários práticos adaptados à realidade angolana. ## 2. Público-Alvo Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. ## 3. Pré-requisitos * Conhecimentos básicos de informática e navegação na internet. * Disposição para explorar novas tecnologias. ## 4. Materiais Necessários * Computador com acesso à internet para cada aluno (ou partilhado). * Pr
manual_formador_aula2.md	md	42909db74399b9c90bb5feaeabe6980d6fdce45b46d49b89d4857a71d82c5ef1	WORKFLOW;KNOWLEDGE	# Manual do Formador - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas **Objetivo:** Os alunos aprenderem a usar IA para criar documentos profissionais e conteúdo para redes sociais. **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. ## 1. Introdução para o Formador Bem-vindo ao Manual do Formador para a Aula 2 do curso "IA na Prática". Esta aula foi desenhada para capacitar os participantes a utilizar ferramentas de Inteligência Artificial na criação de diversos tipos de conteúdo, desde documentos profissionais a publicações para redes sociais, com um foco especial em exemplos e casos práticos adaptados à realidade angolana. **Identidade Visual GAG Labs:** * **Marca:** GAG Visual / GAG Labs * **Cores:** Preto e Dourado * **Slogan:** "Soluções com propósito, inovação com raízes." * **NIF:** 5001654063 | Kilamba, Luanda, Angola ## 2. Preparação Pré-Aula Antes da aula, o formador deve assegurar-se de que possui acesso e está familiarizado com as ferramentas d
manual_formador_aula3.md	md	9271c017fe2193980124c505dbd5900ba22b737d26a9b80555917f72e981c702	WORKFLOW;KNOWLEDGE	# Manual do Formador - Aula 3: Design com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas (120 minutos) **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. **Objetivo da Aula:** Os alunos aprenderem a criar materiais visuais profissionais usando ferramentas de IA. --- ## 1. Identidade Visual GAG Labs / GAG Visual É crucial manter a consistência da marca GAG Labs / GAG Visual em todos os materiais e na apresentação da aula. | Característica | Detalhes | | :------------------ | :-------------------------------------------------------------------- | | **Marca** | GAG Visual / GAG Labs | | **Cores** | Preto e Dourado | | **Slogan** | "Soluções com propósito, inovação com raízes." | | **NIF** | 5001654063 | | **Localização** | Kilamba, Luanda, Angola | ## 2. Visão Geral da Aula 3: Design com IA Esta aula foca-se na aplicação prática de ferramentas de Inteligência Artificial para a criação de design visual. O objetivo é capacitar os formandos a produzir materiais gráficos de qualidade profissional, 
manual_formador_aula4.md	md	deea35e089585781a9cde5ba845072abee56fb6c4868fef0cd8253bab9dd8391	WORKFLOW;KNOWLEDGE	# Manual do Formador - Aula 4: Vídeo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Formador:** Manus AI **Data:** 26 de Julho de 2026 **Duração:** 2 horas (120 minutos) ## 1. Informações Gerais ### 1.1. Título da Aula Vídeo com IA: Ferramentas e Aplicações Práticas para Negócios e Produtividade ### 1.2. Objetivo Geral Capacitar os alunos a criar vídeos profissionais utilizando ferramentas de Inteligência Artificial, aplicando os conhecimentos em cenários práticos e relevantes para o contexto angolano. ### 1.3. Objetivos Específicos Ao final desta aula, os alunos deverão ser capazes de: * Compreender o impacto da IA na produção de vídeo. * Identificar e utilizar as principais funcionalidades de IA em ferramentas como Google Flow, CapCut, Filmora, Canva Video e Runway. * Desenvolver guiões e narrações otimizados para a criação de vídeo com IA. * Criar vídeos curtos (ex: publicidade institucional, promocionais) com o apoio de IA. * Adaptar a criação de conteúdo de vídeo com IA para o mercado angolano. ### 1.4. Público-Alvo Pessoas sem experiência em IA, Empreendedores, Funcionários, Est
Modelomestreprompt.docx	docx	d4ca27bf1f04c221f5eeedfeec9ed5af4cdd198cde2a99711424130cbdfa0a52	TEMPLATE;REFERENCE	 CORRIGIDO: LUANDA Here’s the adapted version with all technical instructions , metadata , and descriptions in English , while keeping dialogues and voice-overs in Angolan Portuguese (Luanda accent ) as requested : Scene 1 – Village Block 1 Block Number : 1 Scene : Scene 1 - Village Duration : 8s Action : Nguevé arrives from the farm carrying a basket of cassava on her head . Dialogue ( Angolan Portuguese - Luanda accent ): Nguevé : "Inês, a colheita foi boa hoje, mas tu sabes como é... sempre falta alguma coisa em casa." Camera : Medium shot with smooth dolly -in as Nguevé approaches . Technical Details : 4K HD Alexa camera ; modern , professional filming techniques with varied shots and movements . Metadata : Project: Manda Vir Campaign - Angola | Influencer : Nzinga | Character : Black Angolan woman , 28yo, 1.68m, athletic , braids , strong features , natural accessories , Luanda accent , modern /cultural style . Negative Prompt : No blurry , low-res , shaky footage , poor lighting , fake colors . No English dialogues, no Brazilian Portuguese, no on-screen text . Block 2 Block Number : 2 Scene : Scene 1 - Village Duration : 8s Action : Inês stands worried at the door ,
NormaTécnica_MetodologiadePromptingInterativoeExtraçãodeContexto.pdf	pdf	f3c5d969ac8d7c076debecabde69851bbe6bccb9c2e4ffc75c7061eaac927d4c	REFERENCE	Norma Técnica: Metodologia de Prompting Interativo e Extração de Contexto 1. Introdução à Engenharia de Prompt Interativa A utilização de sistemas de Inteligência Artificial (IA) transitou definitivamente de um modelo passivo de "pergunta-resposta" para um paradigma de colaboração estratégica . Conforme a fundamentação técnica de Luiz Koerich, a eficácia de uma IA profissional não reside na sua capacidade de predição genérica, mas no rigor do alinhamento prévio entre o sistema e o utilizador. É terminantemente proibido executar tarefas complexas sem um mapeamento contextual exaustivo.Esta norma estabelece que a interatividade e a extração de contexto são os pilares fundamentais para converter modelos de linguagem num "cérebro pronto" para uso corporativo e familiar. Ao bloquear a geração imediata de respostas, o arquiteto de prompts força uma fase de diagnóstico que zera o espaço de incerteza e mitiga a alucinação da IA. O sucesso do output final depende da definição precisa da Persona, que atua como o primeiro filtro técnico da interação. 2. Arquitetura da Persona e Definição de Especialidade Atribuir uma identidade técnica à IA é o mecan
PDF_02_—_ChatGPT_Profissional(1).md	md	5e808957c5ac8cff75ea4a7112ba3ce1944368ca0ed2716c18235347450d2c09	TOOL_SPECIFICATION;REFERENCE	# PDF 02 — ChatGPT Profissional ## Bem-vindo ao ChatGPT: O Teu Assistente de Negócios em Angola! Olá, empreendedor! Josemar Gourgel aqui novamente. No módulo anterior, desmistificamos a Inteligência Artificial e percebemos o seu potencial. Agora, vamos mergulhar numa das ferramentas mais revolucionárias e acessíveis que a IA nos oferece: o **ChatGPT**. Imagina ter um assistente pessoal que te ajuda a escrever emails, a criar posts para as redes sociais, a analisar documentos e até a gerar ideias de marketing, tudo isto adaptado à realidade do teu negócio em Luanda ou noutra província de Angola. Isso é o ChatGPT, e neste módulo, vais aprender a usá-lo como um verdadeiro profissional. Não importa se estás a começar ou se já usas o ChatGPT ocasionalmente. Vamos explorar desde a interface básica até técnicas avançadas, com exemplos práticos e exercícios que te vão permitir aplicar tudo imediatamente no teu dia a dia. Prepara-te para transformar a forma como trabalhas e potenciar o teu negócio com esta ferramenta incrível! --- ## 1. A Interface do ChatGPT: O Teu Novo Escritório Digital Para começar a usar o ChatGPT de forma eficaz, é fundamental conhecer a
PDF_02_—_ChatGPT_Profissional(2).md	md	5e808957c5ac8cff75ea4a7112ba3ce1944368ca0ed2716c18235347450d2c09	TOOL_SPECIFICATION;REFERENCE	# PDF 02 — ChatGPT Profissional ## Bem-vindo ao ChatGPT: O Teu Assistente de Negócios em Angola! Olá, empreendedor! Josemar Gourgel aqui novamente. No módulo anterior, desmistificamos a Inteligência Artificial e percebemos o seu potencial. Agora, vamos mergulhar numa das ferramentas mais revolucionárias e acessíveis que a IA nos oferece: o **ChatGPT**. Imagina ter um assistente pessoal que te ajuda a escrever emails, a criar posts para as redes sociais, a analisar documentos e até a gerar ideias de marketing, tudo isto adaptado à realidade do teu negócio em Luanda ou noutra província de Angola. Isso é o ChatGPT, e neste módulo, vais aprender a usá-lo como um verdadeiro profissional. Não importa se estás a começar ou se já usas o ChatGPT ocasionalmente. Vamos explorar desde a interface básica até técnicas avançadas, com exemplos práticos e exercícios que te vão permitir aplicar tudo imediatamente no teu dia a dia. Prepara-te para transformar a forma como trabalhas e potenciar o teu negócio com esta ferramenta incrível! --- ## 1. A Interface do ChatGPT: O Teu Novo Escritório Digital Para começar a usar o ChatGPT de forma eficaz, é fundamental conhecer a
